name,frequency
saudade,36
secca,36
secreto,36
seculo,36
seguido,36
seguiu,36
semelhanças,36
sentiu,36
separados,36
sexo,36
sincera,36
socegado,36
solução,36
sombras,36
sonetos,36
soou,36
sorria,36
soubesse,36
subia,36
sublime,36
sufficiente,36
superlativo,36
suspirando,36
talento,36
tartaruga,36
teimosos,36
teimou,36
temente,36
terras,36
terraço,36
testamento,36
testemunhas,36
theoria,36
tijuca,36
tinta,36
tirei,36
tochas,36
toma,36
tomei,36
tomo,36
tornar,36
tornavam,36
tosse,36
trabalhava,36
tragico,36
tratar,36
tratava,36
tratei,36
travessuras,36
trazer,36
tremulo,36
treze,36
tristezas,36
trocou,36
truncado,36
turquia,36
ultimamente,36
universidade,36
vacca,36
vaes,36
vagamente,36
valer,36
varas,36
vasto,36
venceu,36
vendome,36
veneno,36
verdadeiramente,36
veremos,36
vergonha,36
verá,36
vexame,36
viagens,36
victima,36
vier,36
viessem,36
vilhe,36
virgem,36
viria,36
visinhas,36
visinhos,36
viste,36
vivemos,36
vivesse,36
vivi,36
viviam,36
voltado,36
voltava,36
voltouse,36
voltámos,36
vos,36
vulgar,36
zangado,36
abalo,24
abane,24
abatida,24
aborrecimento,24
aborrecivel,24
abraçalo,24
abre,24
abri,24
abriame,24
abril,24
abrindo,24
abrira,24
acaba,24
acabam,24
acabaram,24
acabassem,24
acabo,24
acanhada,24
acanhamento,24
acceitando,24
accentuando,24
accesas,24
accordado,24
achando,24
achas,24
achilles,24
achára,24
acima,24
acodem,24
acompanhado,24
acompanhava,24
aconselhou,24
acostumando,24
actor,24
acudisse,24
acódeme,24
adequada,24
adequadas,24
adiar,24
adivinhado,24
adoeciam,24
adulação,24
affectação,24
affecto,24
affeições,24
affirmava,24
affirmação,24
affirmou,24
afflicto,24
affligia,24
affligir,24
afrancezado,24
afrouxar,24
agarrar,24
aggravou,24
agradar,24
agradeci,24
agradecimento,24
agradecimentos,24
agrado,24
aguenta,24
agulha,24
ajoelhavam,24
ajudar,24
ajudava,24
ajuste,24
alcancei,24
alcançavam,24
alcanço,24
alcançou,24
alcunha,24
alheia,24
aljube,24
allegações,24
allivio,24
allopatha,24
allusão,24
alphabeto,24
alterar,24
alternando,24
altitude,24
altos,24
alugadas,24
alva,24
alçada,24
ama,24
amado,24
amam,24
amantissima,24
amantissimo,24
amarello,24
amargo,24
amizades,24
amo,24
amorosas,24
amuado,24
analogo,24
analyse,24
anciava,24
andado,24
andam,24
andaria,24
andasse,24
andassem,24
animala,24
animação,24
annunciado,24
aonde,24
apagar,24
apalpei,24
apanhado,24
apanhados,24
apanhou,24
apertada,24
apertado,24
apoio,24
apolice,24
apostolo,24
apparecer,24
apparentemente,24
apprende,24
apprenderia,24
aproveitei,24
aproveitou,24
arco,24
ardor,24
argumentos,24
armas,24
aroma,24
arranjar,24
arranjavamos,24
arrastado,24
arrenegar,24
arrependime,24
artista,24
arvores,24
aspereza,24
assiduas,24
assistia,24
assustada,24
assustado,24
assustase,24
atado,24
ataque,24
ataúde,24
atinava,24
atravessar,24
atrevia,24
attender,24
attendeu,24
attendia,24
attribuo,24
aturdido,24
augusto,24
aula,24
aurora,24
aventurou,24
aves,24
azues,24
bahia,24
bailes,24
banalidade,24
banca,24
baptisado,24
bastame,24
bastar,24
bastou,24
batendo,24
bateume,24
batiam,24
batinas,24
beata,24
bebelo,24
becco,24
beijala,24
beijavame,24
beijei,24
beijos,24
beijou,24
bellezas,24
bemaventurados,24
bengala,24
bens,24
bento,24
bestas,24
biblia,24
bigode,24
bondades,24
borda,24
botar,24
bradando,24
bradar,24
bradava,24
bradou,24
breves,24
brincos,24
brinquedos,24
brio,24
buscalo,24
cabe,24
cabelleireiro,24
caber,24
cabisbaixo,24
cae,24
cairam,24
caixão,24
caladas,24
calando,24
calasse,24
calcular,24
calculos,24
calçada,24
calçava,24
camarote,24
caminhei,24
caminhos,24
caminhou,24
camisas,24
campainha,24
camões,24
candelaria,24
canoas,24
cançadas,24
cançou,24
capa,24
capote,24
carola,24
carros,24
cartorio,24
cartão,24
casaes,24
casal,24
casando,24
casca,24
casta,24
castello,24
castigada,24
casuarina,24
catalogo,24
catei,24
catholica,24
catholico,24
cautela,24
cavalheiro,24
cavar,24
caía,24
cede,24
cedendo,24
ceder,24
cederlhe,24
ceei,24
cerca,24
certas,24
cest,24
chamandome,24
chamarlhe,24
chamassem,24
chamavase,24
chamou,24
chamoulhe,24
chegada,24
chegaram,24
chegaremos,24
chegasse,24
chegavam,24
cheiram,24
cheiro,24
chicote,24
chins,24
chorar,24
chorasse,24
chorava,24
choravam,24
chupado,24
cinta,24
cioso,24
claramente,24
claras,24
clero,24
cocegas,24
cocheira,24
cochilando,24
cochilar,24
cogitei,24
colcha,24
collar,24
collo,24
comborço,24
comece,24
comendo,24
começa,24
começado,24
começar,24
comi,24
comia,24
commandante,24
commerciante,24
comparavel,24
compensar,24
competir,24
complemento,24
completa,24
complicavase,24
composição,24
compostura,24
compoz,24
compozse,24
comprado,24
comprehensão,24
comprei,24
compridas,24
comprimarios,24
comprimentar,24
comprou,24
comtanto,24
concebido,24
conceito,24
conceição,24
concertou,24
conciliar,24
conclui,24
condição,24
confessando,24
confessasse,24
confessava,24
confiei,24
confiou,24
confirmaria,24
confirmava,24
conforme,24
conhece,24
conheceram,24
conhecesse,24
conheceu,24
conheci,24
conheciamos,24
conhecidas,24
conheço,24
consequencias,24
conservatorio,24
conservou,24
consola,24
consolava,24
construir,24
consultei,24
consultou,24
contala,24
contaria,24
contarlhe,24
contarme,24
contavam,24
conte,24
contemplação,24
contentou,24
contesto,24
contiguos,24
continuam,24
continuando,24
continuasse,24
continue,24
continuámos,24
contolhe,24
contraste,24
conversar,24
conversavam,24
convivas,24
copo,24
corda,24
corneta,24
coroação,24
correcção,24
correio,24
corrigiu,24
cortejar,24
cortina,24
costa,24
costumava,24
cova,24
creado,24
creanca,24
creancas,24
creançolas,24
crentes,24
crescente,24
crescidos,24
criei,24
crime,24
criméa,24
crises,24
crê,24
cuidou,24
culpada,24
cumpre,24
cumpridas,24
cumpriu,24
cura,24
curiosidade,24
curiosos,24
curso,24
curtido,24
custame,24
custoulhe,24
cutello,24
cx,24
còr,24
dala,24
damas,24
dandolhe,24
dandome,24
dandy,24
dante,24
data,24
decisiva,24
declarou,24
declaroume,24
decorou,24
dedicatoria,24
defeitos,24
defendendo,24
definitivamente,24
defunctos,24
degrau,24
degraus,24
deilhe,24
deixala,24
deixando,24
deixaria,24
deixemos,24
deliciosamente,24
deliciosissima,24
demolissem,24
demorada,24
demoradamente,24
demorado,24
demorar,24
deputado,24
deralhe,24
derreou,24
descança,24
descançar,24
descanço,24
desceram,24
desceu,24
desci,24
desciam,24
descoberta,24
descobertas,24
descoberto,24
descobriam,24
desconfiado,24
desconfiança,24
desconfiar,24
desconhecida,24
descorado,24
descrevem,24
descuido,24
desculpe,24
desejar,24
desejasse,24
desengano,24
desesperadamente,24
desfazendo,24
desfecho,24
desgosto,24
desgraça,24
desgraçado,24
despedirme,24
destinos,24
desunião,24
desviei,24
desviou,24
detevese,24
deulhe,24
devagarinho,24
deviamos,24
devotas,24
devoção,24
dezenove,24
dezoito,24
dialogo,24
diccionarios,24
differentes,24
difficil,24
difficilmente,24
digna,24
dignas,24
diminuir,24
discreto,24
discursos,24
disfarce,24
dispensa,24
disposta,24
disselho,24
dissenos,24
disser,24
disserem,24
dissimulado,24
dissimulou,24
distincta,24
distracções,24
distrahido,24
dita,24
ditas,24
diversões,24
dividir,24
divisão,24
dizelas,24
dizendolhe,24
dizendome,24
dobrado,24
dobrava,24
documentos,24
doentes,24
doesse,24
doia,24
domingos,24
dormiam,24
dormindo,24
dormisse,24
dormiu,24
dotes,24
doçura,24
drama,24
duração,24
duro,24
duvido,24
duvidoso,24
dêlhe,24
dòr,24
dó,24
dôres,24
ecclesiastico,24
ecclesiasticos,24
economia,24
economias,24
educação,24
egua,24
eguaes,24
egypto,24
elogiado,24
elogiou,24
embargo,24
embrulho,24
emendados,24
empenho,24
emphatico,24
empregou,24
empregue,24
empresario,24
empurrei,24
encanto,24
encardido,24
encheram,24
enchia,24
encobrindo,24
encontrei,24
enfeite,24
enfim,24
ensaios,24
ensinar,24
ensinassem,24
entenderam,24
entendia,24
enterrado,24
enthusiasmado,24
enthusiasmo,24
entramos,24
entrasse,24
entrámos,24
envenenadas,24
envolvia,24
enxugava,24
epistola,24
erguime,24
erros,24
esburacando,24
escadas,24
escapava,24
escassa,24
escolas,24
escolhi,24
escolhia,24
esconder,24
escondidas,24
escondido,24
escrava,24
escravas,24
escravo,24
escrevesse,24
escreveu,24
escrevia,24
escrevo,24
escriptos,24
escuros,24
escuta,24
escutar,24
escute,24
espairecer,24
espectador,24
espelhinho,24
espere,24
espontaneamente,24
esqueceme,24
esquecendo,24
esquecera,24
esquecia,24
esquecidas,24
esquecimentos,24
esquerdo,24
essence,24
essencial,24
estendendo,24
esticadas,24
estimava,24
estimei,24
estirado,24
estomago,24
estrada,24
estreitas,24
estudando,24
estudo,24
estupefacção,24
estupido,24
eternas,24
eternos,24
evangelho,24
examinei,24
exclamava,24
exclamei,24
executada,24
executar,24
execução,24
exemplos,24
existe,24
expansivo,24
experimentar,24
explicam,24
explicava,24
explicouse,24
expliquemos,24
extincto,24
extranhos,24
face,24
faces,24
facil,24
fadiga,24
falam,24
falara,24
falavamos,24
falemos,24
faltando,24
faltasse,24
faltou,24
falámos,24
falára,24
familiaridade,24
fantasia,24
fariamos,24
favores,24
fazelas,24
fazemse,24
fazendome,24
fazerse,24
fechadas,24
fechalo,24
fechava,24
fechavame,24
feira,24
feixe,24
fere,24
fernandes,24
festa,24
ficará,24
ficassem,24
fidelidade,24
fieis,24
fila,24
filhinha,24
fineza,24
finezas,24
fino,24
finos,24
fita,24
fitar,24
fitavam,24
fitou,24
fitoume,24
fixar,24
flor,24
flôres,24
folhear,24
folheto,24
formulei,24
fossemos,24
francez,24
franqueza,24
fria,24
frias,24
fructo,24
fugiame,24
fugindo,24
fugirme,24
fugitivos,24
fundidas,24
furia,24
furiosas,24
furto,24
fusco,24
fòra,24
fórmas,24
fôra,24
gaiola,24
ganha,24
ganhar,24
ganho,24
gastar,24
gastaria,24
gastámos,24
gerado,24
gestes,24
gole,24
gordo,24
goso,24
gostar,24
gostaria,24
gostasse,24
gostavas,24
governou,24
grades,24
graduação,24
gravador,24
gravemente,24
gravura,24
gravuras,24
grego,24
grieux,24
grossas,24
grupo,24
guardada,24
guardalo,24
gósto,24
habitos,24
havido,24
hombros,24
homeopatha,24
homeopathia,24
honestidade,24
honesto,24
honorarios,24
horrivel,24
hospedarias,24
humano,24
humidos,24
iame,24
iamse,24
iase,24
ilha,24
ilhas,24
imaginei,24
imitalo,24
imitações,24
immensa,24
importancia,24
imprimir,24
improprias,24
incerto,24
incidentes,24
inclinavase,24
inclinouse,24
inconciliaveis,24
inconscientemente,24
incutir,24
indignação,24
inexplicaveis,24
infecta,24
ingenuidade,24
iniciou,24
inimigos,24
inquieta,24
insinuou,24
insistencia,24
insistia,24
inspiração,24
inteiro,24
intensos,24
interessantes,24
interina,24
interinidade,24
interino,24
interlocutor,24
internuncio,24
interrogar,24
interrogativamente,24
interrogação,24
interrompesse,24
interrompi,24
interrupção,24
intervallo,24
intervallos,24
intimas,24
intimo,24
intrigas,24
intuito,24
inutil,24
invencivel,24
inventou,24
irem,24
irmãos,24
ironia,24
irritada,24
italia,24
ja,24
janta,24
jantares,24
jantei,24
jazia,24
jogava,24
julgase,24
juram,24
juramentos,24
jurou,24
jurámos,24
juventude,24
lacuna,24
lacunas,24
lapis,24
largos,24
latino,24
lei,24
leia,24
leite,24
lelas,24
lembrado,24
lembras,24
lembrase,24
lembravame,24
lembravamme,24
lembrome,24
lenha,24
lenta,24
lente,24
lençol,24
lepida,24
lepido,24
letras,24
levado,24
levalo,24
levando,24
levei,24
levemente,24
lha,24
limpas,24
lindissima,24
lindos,24
linguagem,24
linhas,24
logares,24
logica,24
longamente,24
lopes,24
luciano,24
luiz,24
luta,24
lutam,24
lutar,24
luzes,24
lxvii,24
maduro,24
magnifico,24
maio,24
maluca,24
maluquice,24
mandase,24
mandasse,24
mandem,24
marcolini,24
maridos,24
marmore,24
matalos,24
mataria,24
matava,24
materna,24
matrimonio,24
maxima,24
meios,24
mendigo,24
meninice,24
meninos,24
mental,24
mentiroso,24
merecem,24
mes,24
metades,24
metaphoras,24
metaphysica,24
metta,24
mette,24
metteu,24
mettiase,24
mettime,24
milhares,24
mineira,24
minucias,24
miralo,24
mirar,24
misericordia,24
miudas,24
miudo,24
miudos,24
mocetona,24
modelo,24
moderação,24
moldura,24
molestia,24
molleza,24
momentos,24
mon,24
monotonia,24
montanhas,24
monte,24
moram,24
morando,24
morar,24
moravam,24
mordendo,24
mordeu,24
morou,24
morre,24
morresse,24
morressem,24
mostrador,24
mostrasse,24
mostrava,24
mostre,24
mostrei,24
mostroume,24
mover,24
moços,24
muda,24
mudo,24
murmurando,24
musculos,24
musico,24
mysteriosa,24
mystica,24
máu,24
namorado,24
namorava,24
naquellas,24
nasci,24
nascidos,24
necessário,24
negar,24
negativa,24
negociante,24
nero,24
nervos,24
nhonhô,24
notaram,24
notei,24
notou,24
novelle,24
novidade,24
nuca,24
numeros,24
numerosa,24
numerosas,24
nupcial,24
obedecesse,24
obras,24
obriga,24
obrigava,24
obrigações,24
obrigou,24
obscuro,24
obter,24
odes,24
odio,24
olhámos,24
olvido,24
onda,24
opas,24
opposto,24
optimo,24
orador,24
oratorio,24
oratorios,24
orphão,24
orthographia,24
osculo,24
ossos,24
ouvida,24
ouvila,24
ouvirlhe,24
ouvirme,24
padeceu,24
padecia,24
padecido,24
padecimentos,24
pagaria,24
pagasse,24
pagem,24
pagou,24
paizagens,24
pallido,24
palmas,24
palmo,24
palpitar,24
pancadas,24
pandora,24
papelinho,24
paquete,24
parado,24
parando,24
paraná,24
parecida,24
pareça,24
parochia,24
partia,24
partida,24
passados,24
passagens,24
passam,24
passaro,24
passasse,24
passavamos,24
passe,24
passeadores,24
passeios,24
patamar,24
pateo,24
paternidade,24
pazes,24
pedacinho,24
pedialhe,24
pediame,24
pedilo,24
pediria,24
pedirme,24
pedisse,24
pegado,24
pegava,24
pegavame,24
pendulo,24
pensado,24
pensamentos,24
pentear,24
peores,24
perdendo,24
perdera,24
perdi,24
perdoa,24
perdoai,24
pereira,24
perfeitissimo,24
perfil,24
perfis,24
pergunte,24
perguntelhe,24
periodo,24
perna,24
pernadas,24
perola,24
perversa,24
peso,24
pessoaes,24
petropolis,24
peças,24
pharmacia,24
physicas,24
pinta,24
pintou,24
pinturas,24
pique,24
pirueta,24
piscandome,24
placida,24
platão,24
plutarcho,24
pobres,24
podeis,24
podridão,24
poetas,24
polidez,24
politicos,24
portador,24
porto,24
positivamente,24
posição,24
possue,24
poupada,24
pousou,24
povo,24
pranto,24
prazo,24
prazos,24
praça,24
precisos,24
premios,24
premissa,24
prendia,24
presa,24
pressas,24
preta,24
priamo,24
princeza,24
principaes,24
problema,24
procurei,24
proferi,24
promette,24
prometti,24
promptamente,24
propoz,24
protecção,24
proximas,24
proximos,24
pudessem,24
puras,24
puxala,24
puxar,24
puxou,24
puz,24
pyramides,24
pão,24
pó,24
pôz,24
põe,24
quadros,24
qualidade,24
quantia,24
quaresma,24
quartafeira,24
quartel,24
querem,24
querida,24
quieta,24
quo,24
quéda,24
rabeca,24
ralhava,24
rapada,24
rapagão,24
rara,24
raras,24
raros,24
recebedor,24
recebem,24
recebera,24
recebidas,24
receiava,24
receioso,24
recitei,24
recitou,24
reclusão,24
recolheu,24
recolhime,24
reconhecer,24
recreio,24
recuou,24
recurso,24
recusar,24
recusaria,24
redarguiu,24
redea,24
redobrou,24
referir,24
reflectir,24
reflectiu,24
regra,24
regresso,24
rejeitar,24
rejeitei,24
relata,24
relativamente,24
relembrar,24
relevação,24
remedios,24
remoto,24
renda,24
rendas,24
rendeu,24
reparava,24
reparação,24
reparou,24
repetiam,24
repetir,24
repetiria,24
repito,24
replicoume,24
reproducção,24
reproduziam,24
repugnancia,24
resentimentos,24
resolver,24
resolvido,24
respirava,24
respiração,24
respondendo,24
respondia,24
respondilhe,24
resurreição,24
retalhos,24
retirouse,24
retorquia,24
retrospectiva,24
revelou,24
reveloume,24
rezar,24
rezas,24
ridiculas,24
rijo,24
rime,24
riscando,24
riscava,24
risonha,24
risquei,24
ritual,24
rival,24
rivalidade,24
robusto,24
roda,24
rodaque,24
roido,24
roidos,24
rolava,24
romances,24
romper,24
rompeu,24
roxas,24
roçavam,24
ruidosa,24
russia,24
sacramento,24
sai,24
saido,24
salva,24
salvação,24
sandia,24
santissima,24
satisfazer,24
satisfação,24
scena,24
scenas,24
sciencia,24
scismando,24
scismar,24
secco,24
seguida,24
seguintes,24
seguiuse,24
segundos,24
seguramente,24
seguro,24
selo,24
senado,24
senhoras,24
senta,24
sentada,24
sentado,24
sentados,24
senteime,24
sentiame,24
sentidos,24
sentime,24
sentouse,24
separarnos,24
serenas,24
sermos,24
serra,24
servi,24
servilo,24
servo,24
sestercio,24
sextafeira,24
sexual,24
silencios,24
simplesmente,24
sinceramente,24
sinhô,24
sino,24
siso,24
sobresalto,24
socegada,24
sociedade,24
soldado,24
solemne,24
solta,24
soltámos,24
sombrios,24
somente,24
sommando,24
sommar,24
somnos,24
sonhei,24
sonhára,24
soprano,24
sortes,24
souberam,24
souza,24
sublimes,24
substancia,24
substituto,24
suburbios,24
successos,24
suggestão,24
suissa,24
summa,24
supplicas,24
supplices,24
supponho,24
suppuz,24
suppõe,24
surdos,24
suspeitar,24
suspeitas,24
suspendamos,24
suspensorios,24
suspirava,24
suspiro,24
sussurrava,24
séria,24
séstro,24
sósinhos,24
tamanha,24
tao,24
tardia,24
tardou,24
teimarem,24
temendo,24
temer,24
temia,24
temor,24
temse,24
tenhas,24
tentar,24
tentação,24
terem,24
terna,24
ternos,24
terrasanta,24
terriveis,24
terás,24
therapeutica,24
theresa,24
thetis,24
thomaz,24
timida,24
tirada,24
tirando,24
tiraram,24
tiro,24
toa,24
tocado,24
tocando,24
todavia,24
tolerava,24
tomam,24
tomando,24
tomára,24
tonta,24
tonto,24
torna,24
tornando,24
tornaram,24
torno,24
torre,24
touca,24
trabalhador,24
transcrever,24
traria,24
tratado,24
tratamento,24
travesseiro,24
trazerlhe,24
tremula,24
triumphalmente,24
trocar,24
trocara,24
trocariam,24
tronco,24
tropel,24
trouxeram,24
trouxesse,24
troça,24
turvação,24
tèm,24
ungido,24
unhas,24
universal,24
universidades,24
uteis,24
utilidade,24
vadiação,24
vadio,24
vagaroso,24
vagos,24
vaguei,24
valsa,24
variar,24
velas,24
velhice,24
velos,24
vender,24
vendia,24
veneração,24
venhamos,24
verificar,24
vermes,24
verniz,24
vernos,24
vers,24
vestidos,24
vestirme,24
vexada,24
vexado,24
victoria,24
vidro,24
viemos,24
viera,24
vigário,24
vinculo,24
vindouras,24
vingança,24
vingasse,24
vinho,24
vio,24
viram,24
viriam,24
virá,24
vissem,24
visão,24
visões,24
viuvo,24
voce,24
voilà,24
voltada,24
voltame,24
voltarete,24
voltaria,24
voltarme,24
voltavam,24
voltavamos,24
volto,24
voltára,24
vossa,24
váse,24
vêm,24
vêse,24
vós,24
xviii,24
zangava,24
zero,24
áquelle,24
área,24
és,24
ab,12
abafadas,12
abafado,12
abafando,12
abafava,12
abahuladas,12
abaixoque,12
abaixou,12
abalou,12
abanando,12
abandone,12
abarcar,12
abatimento,12
abel,12
abençoa,12
abençoar,12
aberração,12
aberta,12
abertas,12
abobada,12
abolir,12
abominaveis,12
abominação,12
abominações,12
aborrece,12
aborrecem,12
aborrecerme,12
aborreciamos,12
abortado,12
abotoada,12
abotoado,12
abotoe,12
abra,12
abrahão,12
abraçados,12
abraçará,12
abraço,12
abraços,12
abreviado,12
abriase,12
abrigado,12
abrilo,12
abrilos,12
abrimos,12
abrissemos,12
abriunos,12
abrochado,12
abrochou,12
abríamos,12
absoluta,12
absolve,12
absolvido,12
abusa,12
abusava,12
abuso,12
abysmo,12
acabada,12
acabadas,12
acabaria,12
acabas,12
acabavam,12
acabemos,12
acabámos,12
academia,12
acalcanhados,12
acanhado,12
acceita,12
acceitala,12
acceitalo,12
acceitasse,12
acceitámos,12
accendesse,12
accendi,12
accendia,12
accendou,12
accentuar,12
accentuou,12
accepção,12
accessoriamente,12
accidente,12
accionados,12
acclamação,12
accommodava,12
accordando,12
accordar,12
accordasse,12
accordava,12
accresce,12
accrescentando,12
accrescentar,12
accrescentasse,12
accrescentava,12
accrescentei,12
accressimo,12
accusada,12
accusou,12
acena,12
aceno,12
acertado,12
achacada,12
achados,12
achala,12
achalo,12
acham,12
acharam,12
acharamlhe,12
achardes,12
achares,12
acharás,12
achaste,12
achatando,12
achavaa,12
achavalhes,12
achavam,12
achavame,12
achavamme,12
achavao,12
ache,12
acheias,12
acheime,12
acheios,12
aches,12
achoua,12
acocorouse,12
acode,12
acompanhalo,12
acompanhalohia,12
acompanham,12
acompanhando,12
acompanhara,12
acompanheios,12
acompanhoume,12
aconselhados,12
acontecer,12
aconteceu,12
acontecido,12
acontecimento,12
aconteça,12
acostumada,12
acostumados,12
acostumar,12
acostumarame,12
acostumaria,12
acostumarse,12
acostumasse,12
acredita,12
acreditam,12
acredite,12
activo,12
actriz,12
acudia,12
acudiamos,12
acudido,12
acudiramme,12
acudissem,12
adeantemos,12
adeantoulhe,12
adequado,12
adereço,12
adeuses,12
adiadas,12
adiando,12
adiante,12
adiava,12
adiemos,12
adivinhai,12
adivinham,12
adivinhar,12
adivinhassem,12
adivinhavam,12
adivinhavamse,12
adivinhei,12
administrativa,12
administrava,12
admirar,12
admiravase,12
admiraveis,12
admire,12
admitisse,12
admitte,12
admittese,12
admittime,12
adoecesse,12
adoecido,12
adoptar,12
adorava,12
adornar,12
adorno,12
adornos,12
adoçar,12
adquiriu,12
adro,12
aduladores,12
adversa,12
adversario,12
adverso,12
advertindo,12
advertir,12
adão,12
afagoume,12
afastaramse,12
afastassem,12
affagoume,12
affagára,12
affectos,12
affeiçoando,12
affeiçoandome,12
affiançar,12
affirma,12
affirmar,12
affirmativamente,12
affirmações,12
affirmo,12
afflicta,12
afflictos,12
afflige,12
affligiam,12
affligiamos,12
affligira,12
affligirme,12
affligiume,12
affligiuse,12
afflijo,12
affluencia,12
affrontar,12
afiliação,12
afinadas,12
afugentalas,12
agarrado,12
agarroume,12
agarrouse,12
agastada,12
ageis,12
aggrava,12
aggravando,12
aggravar,12
aggravára,12
agitado,12
agitavase,12
agitações,12
agonia,12
agoniada,12
agoniado,12
agostinho,12
agouro,12
agradado,12
agradassem,12
agradaveis,12
agradecer,12
agradeceram,12
agradecerme,12
agradeceulhe,12
agradecida,12
agradecidos,12
agradeço,12
agradeçovos,12
agradoume,12
aguardei,12
agudeza,12
agudezas,12
aguente,12
aguerrilo,12
ajoelheime,12
ajudalo,12
ajudalos,12
ajuntamento,12
ajuntar,12
ajusta,12
ajustado,12
ajustam,12
ajustandose,12
alargando,12
alarido,12
alazão,12
albores,12
album,12
albuquerque,12
albuquerques,12
alcançado,12
alcançava,12
alcovaou,12
alcovas,12
alcunhandome,12
alegra,12
alegrala,12
alegrou,12
alembra,12
alencar,12
alevantado,12
alexandre,12
alfaias,12
alheio,12
ali,12
alia,12
alisalos,12
alisar,12
alisou,12
aliviasse,12
allegar,12
allegava,12
allegou,12
alliança,12
alliar,12
alliviada,12
allopathicas,12
allucinado,12
allucinações,12
alludir,12
allumia,12
almanaks,12
almas,12
almirante,12
almocei,12
almofada,12
almoçando,12
almoços,12
alongar,12
alpendres,12
altares,12
altas,12
altenção,12
alterando,12
alteraram,12
alterasse,12
alteravamos,12
alteração,12
alterações,12
alternativamente,12
alternava,12
altitudes,12
alturas,12
alugados,12
alugara,12
alugasse,12
alugou,12
alumiada,12
alumiou,12
alvares,12
alvoroçado,12
alvoroçarame,12
alçapões,12
amador,12
amadores,12
amamentação,12
amamos,12
amarella,12
amarelladas,12
amargamente,12
amarguras,12
amavame,12
ambições,12
ameacei,12
ameaçando,12
ameaçar,12
ameaças,12
ameaçava,12
amei,12
america,12
americanas,12
americanos,12
amiguinha,12
amiguinho,12
amofina,12
amofinala,12
amontoavam,12
amorosa,12
amou,12
amparala,12
amparando,12
ampararme,12
amuada,12
anatomia,12
anceio,12
ancianidade,12
ancias,12
anciosos,12
andaram,12
andarilhas,12
andavamos,12
andaço,12
andou,12
andára,12
anecdotas,12
anel,12
anglofranceza,12
angustia,12
animado,12
animaes,12
animando,12
animarme,12
animava,12
anjissimo,12
anniquilação,12
annuncia,12
annunciavame,12
annunciou,12
annuncioume,12
anonyma,12
anonymo,12
antecipadamente,12
antecipado,12
antepé,12
antepôlo,12
antiguidade,12
antirussa,12
anuo,12
apagado,12
apagamse,12
apaixonadamente,12
apaixonarse,12
apalpa,12
apalparme,12
apalpavalhe,12
apalpavame,12
apalpeilhe,12
apanhara,12
apanhava,12
apanhára,12
aparentado,12
apavorado,12
apearnos,12
apeavase,12
apeoume,12
apertadas,12
apertala,12
apertalo,12
apertalos,12
apertandose,12
apertarlhe,12
apertarse,12
apertava,12
apertavam,12
apertavame,12
apertei,12
aperteia,12
aperto,12
aphorismo,12
aphorismos,12
apoiando,12
apoiou,12
apolices,12
apologias,12
aponta,12
apontada,12
apontar,12
apontei,12
apontou,12
apontouas,12
aposentados,12
aposentou,12
aposentárase,12
aposlolicos,12
aposta,12
apostolado,12
apparecem,12
appareceme,12
apparecera,12
appareciame,12
appareco,12
apparente,12
appareçam,12
appellido,12
appetecivel,12
applaudiu,12
applauso,12
applausos,12
applicarlhe,12
applique,12
apprendem,12
apprendera,12
approva,12
approvado,12
approvando,12
approvar,12
approvasse,12
approvava,12
approvo,12
approximava,12
approximação,12
approximeime,12
approximouse,12
aprazia,12
apreciam,12
apreciavel,12
apregoando,12
apresentado,12
apresentaram,12
apressada,12
apressado,12
apressala,12
apreço,12
aprimorada,12
apropriada,12
aproveitaria,12
apurando,12
aquarella,12
aquietouse,12
arame,12
arbusto,12
archeologia,12
archeologias,12
archimillionario,12
architecto,12
arcos,12
ardente,12
ardia,12
ardiam,12
argolas,12
argolinha,12
argumentação,12
aria,12
arido,12
ariosto,12
arithmetica,12
armando,12
aro,12
aroeira,12
arquearamse,12
arrabalde,12
arrancala,12
arrancando,12
arrancarse,12
arranhado,12
arranhados,12
arranjado,12
arranjavase,12
arranjos,12
arranjou,12
arranjoume,12
arranquei,12
arrastava,12
arrebaldes,12
arredado,12
arredei,12
arredia,12
arredondavamse,12
arregalados,12
arregalar,12
arrependia,12
arrependida,12
arrependido,12
arrepiar,12
arrepios,12
arriscouse,12
arrufámos,12
articulou,12
artificialmente,12
artigo,12
artilharia,12
artinha,12
arvorecer,12
asperos,12
aspirasse,12
assassinato,12
assassinatos,12
assassino,12
assaz,12
asseio,12
assentada,12
assentarei,12
assentei,12
assentiram,12
assersões,12
assidua,12
assiduidade,12
assignei,12
assis,12
assistem,12
assistir,12
assistiu,12
assobia,12
assobiando,12
assobio,12
assobradada,12
assobradado,12
associala,12
assombrava,12
assombro,12
assombrou,12
assomos,12
assoouse,12
assustalo,12
assustava,12
assustou,12
astronomica,12
astucia,12
atadas,12
atados,12
atalharme,12
atalhei,12
atalheio,12
atalo,12
atar,12
atarlhes,12
atava,12
aterrava,12
atinai,12
atinar,12
atino,12
atirar,12
atirarme,12
atirarse,12
atirase,12
atirasse,12
atiravame,12
atiroumos,12
atirouse,12
ativeme,12
ativer,12
atlantico,12
atopetadas,12
atordoaram,12
atra,12
atrapalhada,12
atrapalhados,12
atrapálhado,12
atravessado,12
atravessala,12
atravessavam,12
atravessei,12
atravessou,12
